id,source_id,source_name,title,content,published_at
7219,al-jazeera-english,Al Jazeera English,Tuam babies: Survivors threaten to sue Irish government,Survivors of a notorious children's home in Ireland are threatening to take the government to court.  They are outraged over its failure to exhume the bodies of hundreds of children  some barely a day-old  who died in the care of the Catholic Church in the sm… [+209 chars],2019-09-19T13:42:12Z
7223,reuters,Reuters,Macron to meet Trump over Iran crisis at U.N general assembly: Elysee,PARIS (Reuters) - French President Emmanuel Macron will meet U.S. President Donald Trump to discuss the Iran crisis at the United Nation General Assembly  an Elysee official said on Thursday.   France will continue efforts to try to defuse tensions between th… [+100 chars],2019-09-19T15:49:37Z
7227,reuters,Reuters,Mitsubishi Aircraft to open engineering and design center in Canada,(Reuters) - Mitsubishi Heavy Industries Ltd’s (7011.T) aircraft unit on Thursday unveiled plans to open an engineering and design center in Montreal  Canada  to support the development of its newly launched SpaceJet line of aircraft.   The new center is expec… [+592 chars],2019-09-19T15:45:01Z
7231,cbs-news,CBS News, John Doe  who accused Kevin Spacey of sexual assault dies,The anonymous massage therapist who accused actor Kevin Spacey of sexual assault has died  a lawyer for the man confirmed to CBS News on Wednesday. The individual  filed a lawsuit as  John Doe   in September 2018 in California that accused Spacey of forcing h… [+1505 chars],2019-09-19T04:00:13Z
7235,business-insider,Business Insider,JPMorgan Chase hires 1 000 entry level employees each year in its tech division. It's now using a virtual internship to help pinpoint promising talent to compete against Amazon  Google  and other Silicon Valley giants for workers.,JPMorgan Chase has found a new way to try to compete with Silicon Valley giants for talent to fill 1 000 entry-level software engineer roles each year: a virtual internship.    The finance titan is spending billions of dollars annually to upgrade its digital … [+3467 chars],2019-09-19T15:46:29Z
7239,newsweek,Newsweek,Obama Jabs Trump for Watching TV  Reading Social Media in Rare Rebuke: It 'Clouds Your Judgment',Speaking at a tech conference Wednesday  former President Barack Obama appeared to comment on the Trump administration. In a move that should surprise no one  Obama's comments were not positive.  Obama was speaking at a conference hosted by Splunk  a company … [+3162 chars],2019-09-19T03:56:35Z
7243,business-insider,Business Insider,A mobile home in one of America's most exclusive trailer parks is on the market for $2.4 million. Here's a look inside the luxurious Malibu house.,Along the beach in Malibu  California  sits Paradise Cove. It's often referred to as one of America's most expensive trailer park s.    Though mobile homes aren't often associated with high price tags  in this park  it's not uncommon for them to cost millions… [+793 chars],2019-09-19T16:11:00Z
7247,abc-news,ABC News,US home sales rose 1.3% in August to highest level in 17 months,US home sales rose 1.3% in August to highest level in 17 months.,2019-09-19T14:00:25Z
7251,bbc-news,BBC News,Gary Lineker 'in negotiations' over BBC pay,Media captionGary Lineker has told BBC Radio 5 Live that hes in negotiations over his pay.  Match of the Day host Gary Lineker  the BBC's best-paid presenter  has said he's  in negotiations  over pay after reports that he will take a pay cut.  He did not deny… [+4361 chars],2019-09-19T15:55:17Z
7255,bbc-news,BBC News,US airline sabotage mechanic 'may have IS links',Image copyrightReuters  An American Airlines mechanic charged with sabotaging an aircraft in July has possible links to the Islamic State (IS) group  US prosecutors say.  Abdul-Majeed Marouf Ahmed Alani  60  has a brother in IS and had IS propaganda on his ph… [+1973 chars],2019-09-19T08:42:50Z
7259,the-new-york-times,The New York Times,Sturgill Simpson Leaves His Old Sound (and the Spotlight) in the Rear View,I couldve very easily probably made the same record five times by now and just gone right down that middle lane and played it safe  and Id have $80 million in the bank  Simpson said dryly. And Id probably be hanging from a [expletive] rope on one of these tre… [+1411 chars],2019-09-19T16:49:46Z
7263,business-insider,Business Insider,13 things people should do to save for an international retirement  according to Americans who retired abroad,Susan Schenck  63  formerly a resident of San Diego  moved to Cuenca  Ecuador  nine years ago with her late husband. She's since written a book about her experience   Expats in Cuenca  Ecuador: The Magic &amp; The Madness.    She said to make sure to research… [+1062 chars],2019-09-19T15:25:00Z
7267,cbs-news,CBS News,Helping employers navigate the opioid epidemic,,2019-09-19T16:19:30Z
7271,the-irish-times,The Irish Times,Mercury Prize 2019: Can Fontaines DC win in a year of protest music?,Industry experts have hailed the return of political music in the run-up to this years Mercury prize  with the artists on the shortlist  including Irish band Fontaines DC  addressing gentrification  immigration  austerity and racism.  The award show  which ta… [+5846 chars],2019-09-19T10:06:53Z
7275,al-jazeera-english,Al Jazeera English,Trump rejects report of complaint about call with foreign leader,US President Donald Trump on Thursday blasted a media report that he made a promise to a foreign leader that prompted a whistleblower complaint from a US intelligence official.  The Washington Post said on Wednesday that Intelligence Community Inspector Gener… [+2105 chars],2019-09-19T16:42:50Z
7279,the-new-york-times,The New York Times,The Fashion Week Diary of Sandy Liang  Fleece Phenom,3 p.m. First rehearsal. The models arent in their outfits but hair and makeup is done. They practice walking so they know the layout and pace. The production team comes over to me and is like  We need to talk. And Im like  Oh god  oh no  whats wrong? But its … [+1666 chars],2019-09-19T16:38:56Z
7283,reuters,Reuters,The wrong stuff? Chuck Yeager  pilot who broke sound barrier  sues Airbus,(Reuters) - Chuck Yeager  the retired U.S. Air Force pilot who broke the sound barrier  has sued Airbus SE  accusing the aerospace company of using his name and likeness without permission to promote a new high-speed helicopter.   In a complaint filed on Wedn… [+2216 chars],2019-09-19T16:44:21Z
7287,cbs-news,CBS News, Lyft charged me $12.81 to be kidnapped across state lines  gang raped and trafficked   woman alleges,,2019-09-19T12:03:25Z
7291,the-irish-times,The Irish Times,There she blows – An Irishman’s Diary on whales  Moby Dick and Youghal,The resumption of whale killing by the Japanese has focused attention on a tradition that goes back centuries. In Japan  whale meat is valued as a delicacy and a source of protein.  However  in the 18Wounded whales could be dangerous  threshing about  chargin… [+4034 chars],2019-09-19T17:30:00Z
7295,the-new-york-times,The New York Times,Fighter Pilot Is Left Dangling From Power Lines After F-16 Crash,The jet crashed Thursday morning en route from Florennes  Belgium  to the French air base  the prefecture of Morbihan  the local authority  said in an emailed statement.  The F-16 was flying unarmed  and the authorities were examining its cargo  the statement… [+841 chars],2019-09-19T12:41:21Z
7299,bbc-news,BBC News,County Championship: Lancs paceman Tom Bailey takes 10 wkts in match as Division Two champions beat Middlesex,Martin Andersson  who signed from Derbyshire at the end of the 2018 season  had never previously gone past 34 in his previous seven first-class matches  <table><tr><td>Specsavers County Championship Division Two  Emirates Old Trafford (day four):</td></tr><tr… [+3777 chars],2019-09-19T16:27:00Z
7303,business-insider,Business Insider,Apple's big new iPhone update is rolling out on Thursday — here's when iOS 13 will be available and how to install it (AAPL),The time has finally come to install Apple's latest version of the operating system for iPhones: While the public beta of iOS 13 has been available for months  the update is rolling out for everyone on Thursday.    The update is loaded with new features  incl… [+3015 chars],2019-09-19T14:51:10Z
7307,business-insider,Business Insider,America is swept up in tiny-house fever — here's how much it'll actually cost to build one of your own,Tiny houses are having a moment.    They're minimalist  portable  and environmentally friendly — and people are jumping on the lifestyle.    If you want a tiny house of your own  you can either buy one — the median cost for one in the US is $59 884  according… [+668 chars],2019-09-19T14:16:00Z
7311,abc-news,ABC News,APNewsBreak: State paid $225K to settle age bias claims,Eighteen agents who investigate violent gun crimes for the Pennsylvania attorney general's office each cashed $12 500 taxpayer-funded checks last year to settle claims they had been subject to harassment because of their age  The Associated Press has learned.… [+3999 chars],2019-09-19T16:42:26Z
7315,cnn,CNN,White House also involved in advising DNI not to share whistleblower complaint,,2019-09-19T17:37:40Z
7319,the-new-york-times,The New York Times,The Trump Doctrine  Revealed,What would Irans leaders really fear? Above all  a revival of the Green Movement that nearly toppled the regime following the stolen presidential election of 2009. As Omid Memarian of the Center for Human Rights in Iran noted recently in Foreign Affairs  The … [+2484 chars],2019-09-19T10:16:49Z
7323,abc-news,ABC News,New single pill combines blood pressure and cholesterol medicines,Two medicines for high blood pressure  another two to lower cholesterol what if you could take just one pill for all of them? A new all-in-one medication  may let you do just that.  The 'polypill ' worked just as well to prevent and treat elevated blood press… [+3729 chars],2019-09-19T16:37:20Z
7327,bbc-news,BBC News,Afghanistan war: Dozens of civilians killed in two deadly attacks,Dozens of civilians have been killed in Afghanistan in the latest attacks in a surge of violence following the collapse of peace talks earlier this month.   Also in the programme: Nuclear bosses cleared over Fukushima disaster; and Netanyahu and Gantz compete… [+225 chars],2019-09-19T14:18:00Z
7331,abc-news,ABC News,'Game of Thrones ' 'Veep' make last Emmy Awards stand, Game of Thrones  has dominated the Emmy Awards with the formidable power of  say  your average fearsome  flame-belching dragon. Same goes for  Veep   but picture a cutthroat politician instead.  The drama and comedy series are among the front-runners for Sun… [+4965 chars],2019-09-19T16:06:28Z
7335,bbc-news,BBC News,What do you know about saving energy at home? Take our quiz,Do you think you know the most efficient ways to heat and insulate your home? Find out how well-informed you really are about saving energy with this quiz.  The advice in this quiz was developed with the help of the Energy Saving Trust  which offers detailed … [+452 chars],2019-09-19T14:09:31Z
7339,business-insider,Business Insider,Target's 20 Years of Design for All anniversary collection celebrates collaborations with 20 of its iconic design partners,In 1999  Target decided that great design shouldn't be restricted to those with the means to pay for expensive pieces. And so they collaborated with their first design partner  Michael Graves  to offer a selection of quality products at much more affordable p… [+1540 chars],2019-09-19T16:35:00Z
7343,the-irish-times,The Irish Times,The lonely  isolated and challenging lives of many parents,Ask any parent what the most difficult thing about parenthood is and an array of different answers is certain. Sleep deprivation  the struggle to juggle and tantrums are likely to feature  but not all challenges are easy to admit.  Loneliness and isolation in… [+5817 chars],2019-09-19T16:01:00Z
7347,cbs-news,CBS News,Report: Trump's  promise  to foreign leader sparks whistleblower complaint,,2019-09-19T14:30:19Z
7351,the-irish-times,The Irish Times,Man seriously injured after being hit by bus in Dublin,A pedestrian in his late 70s is in hospital with serious injuries after being struck by a coach in Dublins city centre on Thursday afternoon.   The incident occurred at 1.40pm on Eden Quay at the junction of Marlborough Street. The elderly man was taken to th… [+248 chars],2019-09-19T14:05:47Z
7355,the-irish-times,The Irish Times,Gantz rejects joining Israeli coalition with Netanyahu as PM,The frontrunner in the Israeli elections  Benny Gantz  has rejected a request from prime minister Binyamin Netanyahu to consider joining a coalition that would return the four-time premier to office.  The rebuff to Mr Netanyahu on Thursday from the leader of … [+3525 chars],2019-09-19T09:55:43Z
7359,cbs-news,CBS News,Iran's top diplomat warns of  all-out war  after Pompeo comments,Iran's foreign minister warned Thursday that any attack on his country over a drone-and-missile strike on Saudi Arabia's oil industry will result in  all-out war   further pushing up tensions across the Persian Gulf. The comments by Foreign Minister Mohammad … [+5160 chars],2019-09-19T13:34:48Z
7363,bbc-news,BBC News,Murder probe after man found dead in Yoker flat,Image copyrightPolice ScotlandImage caption   Steven Savage was found dead on Tuesday  Detectives have launched a murder inquiry after a 43-year-old man was found dead in a flat in Glasgow.  Steven Savage was pronounced dead at the scene after officers were c… [+788 chars],2019-09-19T17:01:59Z
7367,abc-news,ABC News,Huawei launches new phone with own version of Android,Huawei is launching a new flagship smartphone that will run on the Chinese tech giant's own version of Google's Android operating system because of U.S. export sanctions.  The Chinese tech giant unveiled the Mate 30 series of phones at an event in Munich  Ger… [+527 chars],2019-09-19T13:27:11Z
7371,reuters,Reuters,House readies vote on stopgap funding bill to avoid government shutdown,WASHINGTON (Reuters) - The U.S. House of Representatives prepared to vote on Thursday on a stopgap government funding bill that would avoid a government shutdown on Oct. 1 by maintaining current spending levels until Nov. 21.   The measure  known as a continu… [+2090 chars],2019-09-19T16:18:36Z
7375,bbc-news,BBC News,PGA Championship: Rory McIlroy 11 shots behind leader Matt Wallace at Wentworth,Rory McIlroy has won the Players' Championship  the RBC Canadian Open and the PGA Tour's season-ending Tour Championship in 2019  <table><tr><th>BMW PGA Championship  Wentworth: (First round - early clubhouse scores)</th></tr>  <tr><td>-7 M Wallace (Eng); -6 … [+2810 chars],2019-09-19T14:42:22Z
7379,al-jazeera-english,Al Jazeera English,US supports Saudi 'right to defend itself': Pompeo,US Secretary of State Mike Pompeo said the United States supports Saudia Arabia's  right to defend itself  and that Iran's behaviour would  not be tolerated   in a meeting with Crown Prince Mohammed bin Salman (MBS)  according to a statement on his official T… [+4082 chars],2019-09-19T02:33:17Z
7383,cnn,CNN,Just $59.99  this hair dryer aims to give you a faster  healthier blowout,Hair drying is a tedious  yet essential  part of everyday life for many of us. So when there's an opportunity to do it better  quicker or in a way that's better for your hair  that's something worth noticing.  The NuMe Bold Hair Dryer &amp; Concentrator Nozzl… [+1441 chars],2019-09-27T15:55:52Z
7387,the-irish-times,The Irish Times,Any tax cuts in budget will be minimal  says Donohoe,Minister for Finance Paschal Donohoe has said that any tax cuts in the forthcoming budget will be minimal as he denied that he is at odds with the Taoiseach on the matter.  Leo Varadkar on Thursday raised the prospect of some income tax cuts in the budget  ju… [+1388 chars],2019-09-27T15:01:18Z
7391,business-insider,Business Insider,Bank of America was granted the most patents of any financial institution in 2018 (BAC),Bank of America (BofA) was granted the most patents of any financial institution in 2018 and is among the top 10 holders of US banking-related patents and applications  according to a ranking of the top 300 organizations granted US patents from the Intellectu… [+3110 chars],2019-09-27T14:38:00Z
7395,bbc-news,BBC News,2019/09/27 13:00 GMT,The latest five minute news bulletin from BBC World Service.,2019-09-27T13:06:00Z
7399,the-new-york-times,The New York Times,Building Is Booming 24/7. So Is the Noise.,Sunday:  The Bronx Native American Festival has crafts  storytelling  food and more. 12 p.m.-4 p.m. [Free]  Dr. Hsing-Lih Chou  a pioneer of the Taiwan campus folk song movement  is part of a concert at Flushing Town Hall in Queens. [$10]   Emmett Lindner  Ev… [+1651 chars],2019-09-27T09:17:23Z
7403,the-irish-times,The Irish Times,Bord na Mona chief hints at widespread job cuts,Bord na Móna chief executive Tom Donnellan has hinted at widespread job losses at the State company.  The Bord na Móna group of unions  which represents most of its 2 000 workers  met Mr Donnellan this week to discuss the companys ongoing difficulties.  Accor… [+1314 chars],2019-09-27T16:28:58Z
7407,abc-news,ABC News,The Latest: Jury convicts ex-athlete of rape,The Latest in trial of former university athlete accused of rape (all times local):  2:10 p.m.  An ex-University of Delaware baseball player has been convicted of raping a woman whom he met online.  Jurors found 23-year-old Clay Conaway guilty Friday after 10… [+1479 chars],2019-09-27T18:10:47Z
7411,the-irish-times,The Irish Times,Sturgeon support for Corbyn government gets mixed response,Opposition parties seeking to prevent a no-deal Brexit appeared divided over their next moves on Friday after Scotlands first minister suggested she could support a time-limited government led by Labour leader Jeremy Corbyn.   Nicola Sturgeon  leader of the S… [+3719 chars],2019-09-27T18:04:48Z
7415,cbs-news,CBS News,Giuliani says State Dept. asked him to reach out to Ukraine,,2019-09-27T15:02:39Z
7419,cnn,CNN,'Grey's Anatomy' Season 16 debuted and people have feelings,,2019-09-27T13:52:44Z
7423,abc-news,ABC News,The Latest: Officer cries recalling night she shot neighbor,The Latest on the trial of a former Dallas police officer charged in the shooting death of her neighbor inside his apartment (all times local):  10 a.m.  The former Dallas police officer who fatally shot her unarmed black neighbor in his apartment began cryin… [+1562 chars],2019-09-27T15:08:56Z
7427,abc-news,ABC News,Crews start removing fuel from overturned ship in Georgia,Officials have begun removing fuel from the tanks of an overturned cargo ship on the Georgia coast  where leaking oil has reached some marshes and beaches.  The South Korean ship Golden Ray capsized in the St. Simons Sound on Sept. 8 after leaving the Port of… [+515 chars],2019-09-27T17:01:25Z
7431,bbc-news,BBC News,BBC Sport's Radzi Chinyanganya gives you a guide to the host city of the World Athletics.,BBC Sport's Radzi Chinyanganya gives you a guide to Doha  the host city of the 2019 World Athletics.  READ MORE: Day-by-day guide to Doha 2019  Watch the 2019 World Athletics Championships on BBC TV and iPlayer  starts Friday 27 September  13:45 BST  BBC Two.,2019-09-27T12:25:08Z
7435,cbs-news,CBS News,WORLD NEWS ROUNDUP: 09/27,,2019-09-27T12:00:00Z
7439,business-insider,Business Insider,The best chicken coops for your backyard,,2019-09-27T15:59:21Z
7443,bbc-news,BBC News,The Thinker  Braveheart & smiling Parisse - the Rugby World Cup's stars at play,,2019-09-27T15:38:34Z
7447,bbc-news,BBC News,Celtic: Scottish champions make £11.3m annual profit amid 17.9% revenue drop,Celtic's Champions League exit to AEK Athens proved costly  Celtic's annual revenue fell by 17.9% to £83.4m last season as they failed to reach the Champions League group stage for the first time in three years.  The Scottish champions' latest financial resul… [+1410 chars],2019-09-27T17:53:19Z
7451,al-jazeera-english,Al Jazeera English,Indonesia reports more deaths from Ambon earthquake,The death toll from a strong inland earthquake in eastern Indonesia has climbed 23 people  disaster officials said Friday.  The National Disaster Mitigation Agency said most of the victims of Thursday's magnitude 6.5 quake in Ambon  the island capital of Malu… [+1500 chars],2019-09-27T06:31:08Z
7455,reuters,Reuters,Fed's Harker says central bank should 'hold firm' on rates,NEW YORK (Reuters) - Philadelphia Federal Reserve Bank President Patrick Harker said in New York on Friday he thinks the central bank should “hold firm” on interest rates  pointing to a strong labor market as evidence that the economy is still growing as expe… [+873 chars],2019-09-27T17:03:22Z
7459,cnn,CNN,Quickly catch up on the day's news,,2019-09-27T17:34:54Z
7463,the-irish-times,The Irish Times,Two wines for under €10: a rounded red and a refreshing rosé,Feeling the back to school pinch? Two wines on special offer in Tesco this weekend for 7 and 8 a bottle. The promotion runs until next Tuesday 1st October.  A light (12.5% alcohol) refreshing rosé packed with very moreish ripe raspberry and strawberry fruits … [+306 chars],2019-09-27T11:00:00Z
7467,reuters,Reuters,Pakistan's Khan warns of 'bloodbath' when Kashmir curfew lifted,UNITED NATIONS (Reuters) - Pakistan Prime Minister Imran Khan warned on Friday there would be a bloodbath when India lifts its curfew in disputed Kashmir and that any all-out conflict between the two nuclear-armed nations would reverberate far beyond their bo… [+1992 chars],2019-09-27T16:13:27Z
7471,the-irish-times,The Irish Times,Ireland would prefer Brexit extension to no deal  says Coveney,Irelands focus in the Brexit talks is avoiding a no-deal but Dublin would be amenable to granting a further extension to the UK if no agreement can be reached  Tánaiste and Minister for Foreign Affairs Simon Coveney said on Friday.  From an Irish perspective … [+1263 chars],2019-09-27T13:56:08Z
7475,abc-news,ABC News,Florida teacher probed as quiz refers to Trump as 'idiot',A Florida middle school teacher is being investigated after a parent complained a quiz she gave students referred to President Donald Trump as an  idiot.   The principal at the Palm Beach Gardens school sent a letter to parents apologizing and saying the teac… [+576 chars],2019-09-27T14:45:42Z
7479,cbs-news,CBS News,Trump lawyer Jay Sekulow:  No violation of law  in Ukraine call,,2019-09-27T12:32:19Z
7483,bbc-news,BBC News,Do MPs need to mind their language?,Media caption I want to ask the prime minister to apologise  - Labour MP Jess Phillips  The sight of MPs hurling insults at each other across the Commons is nothing new - but has the abuse now got out of control? And what  if anything  can be done to calm thi… [+4227 chars],2019-09-27T16:17:21Z
7487,bbc-news,BBC News,Cop fired for suggestive messages to rape victim,Image copyrightFacebook/Fayetteville Police  A North Carolina police officer has been fired for sending suggestive messages to a sex assault victim whose case he led  officials say.   Officer Paul Matrafailo spoke in a way the victim  felt was inappropriate  … [+2283 chars],2019-09-27T18:09:09Z
7491,bbc-news,BBC News,Russian GP: Max Verstappen tops close practice,Live text and audio commentary is live on the BBC Sport website from 09:55 BST  Red Bull's Max Verstappen was a surprise pace-setter as he headed Ferrari's Charles Leclerc in second practice at the Russian Grand Prix.  The Dutchman  who has a five-place grid … [+1986 chars],2019-09-27T13:41:29Z
7495,the-irish-times,The Irish Times,Curlew in danger of extinction in Ireland  says conservationist,Ireland should restrict afforestation  recreate peatlands and wetlands and safeguard bogs to protect the endangered curlew bird  a report has recommended.  On Friday  the curlew task force published a series of recommendations aimed at promoting key policies … [+2365 chars],2019-09-27T14:23:38Z
7499,business-insider,Business Insider,How Gardner Minshew  the Jaguars' mustachioed  sixth-round rookie quarterback  became a breakout star and the NFL's most interesting man,,2019-09-27T17:11:32Z
7503,cnn,CNN,Fiat Chrysler pays $40 million fine for lying about sales numbers with help of a 'cookie jar',,2019-09-27T19:04:38Z
7507,the-irish-times,The Irish Times,Irish issuers more highly rated than peers elsewhere in EMEA,Corporate issuers in the Republic of Ireland are on average more highly rated than competitors elsewhere in Europe  the Middle East and Africa (EMEA)  a new report shows.  Nearly two-thirds of Irish issuers are rated investment grade (BBB- or higher)  accordi… [+1538 chars],2019-09-27T15:47:53Z
7511,reuters,Reuters,Ukraine must investigate Joe Biden's son  says ex-Ukrainian PM,MOSCOW/KIEV (Reuters) - Ukraine must investigate the activities of Joe Biden’s son to establish whether his role in a Ukrainian gas company complied with the country’s laws  Mykola Azarov  Ukraine’s former prime minister  said in an interview.   Hunter Biden’… [+3359 chars],2019-09-27T18:41:10Z
7515,the-irish-times,The Irish Times,Paul Pogba joins Man United’s injury list ahead of Arsenal clash,Manchester United midfielder Paul Pogba is a doubt for the visit of Arsenal on Monday because of a swollen ankle suffered in the Carabao Cup win over Rochdale in midweek.  The Frenchman was back in action for the first time since injuring his ankle at Southam… [+3077 chars],2019-09-27T13:39:46Z
7519,business-insider,Business Insider,Planet 9 could be an ancient black hole orbiting the sun,At the edge of our solar system  some unknown object is manipulating the paths of chunks of ice as they circle the sun.  These objects' oval-shaped orbits all point in the same direction and tilt the same way  suggesting that an unseen force is herding them.  … [+4950 chars],2019-09-27T18:42:00Z
7523,business-insider,Business Insider,Spider-Man will stay in the Marvel Cinematic Universe in a stunning reversal for Disney and Sony,Sony Pictures announced on Friday that Spider-Man would stay in the Marvel Cinematic Universe and that Marvel Studios president Kevin Feige would coproduce the third  Spider-Man  movie in the MCU.  The terms of the new deal weren't disclosed in Sony's announc… [+2254 chars],2019-09-27T15:25:39Z
7527,business-insider,Business Insider,Our 7 best bets for Week 5 of the college football season,Another week  another weekend full of college football action.  Last week  our bets struggled after riding UCF and Temple for one week longer than we should have — a rookie mistake. For that reason  we're getting back to basics this week  betting the favorite… [+248 chars],2019-09-27T16:42:20Z
7531,bbc-news,BBC News,US journalist fired over 'cancel culture' story,Image copyrightTwitterImage caption   Beer sponsors said they would no longer make a can with Mr Carson's likeness  An Iowa newspaper journalist who exposed racist tweets by a sports fan at the centre of a viral charity fundraiser has himself been fired after… [+4355 chars],2019-09-27T17:27:09Z
7535,reuters,Reuters,Romo in danger of missing NFL commentary assignment for day on the links,(Reuters) - Retired NFL quarterback-turned-analyst Tony Romo might miss his Sunday television assignment in favor of an afternoon of golf  but not just a social round.   Romo  an avid if part-time golfer  starts the second round at the PGA Tour’s Safeway Open… [+1488 chars],2019-09-27T17:15:42Z
7539,reuters,Reuters,Hong Kong protesters denounce police ahead of flashpoint weekend,HONG KONG (Reuters) - Thousands of Hong Kong protesters rallied at the harbor side on Friday  chanting slogans accusing the police of brutality and setting the stage for a weekend of demonstrations leading up to the 70th anniversary of the People’s Republic o… [+4454 chars],2019-09-27T18:57:26Z
7543,reuters,Reuters,Time for large-scale Syria prisoner swaps  U.N. envoy says ahead of new talks,UNITED NATIONS (Reuters) - The Syrian government and opposition should move forward on large-scale prisoner exchanges to build confidence ahead of the their first talks next month in more than a year  the United Nations special envoy for Syria said on Friday.… [+2543 chars],2019-09-27T17:11:23Z
7547,bbc-news,BBC News,India's Gorakhpur hospital: Doctor cleared of children's deaths demands apology,Image copyrightGetty Images  An Indian doctor blamed for the deaths of dozens of children is demanding an apology from the government after he was cleared by an official probe.  Dr Kafeel Khan was arrested for culpable homicide after more than 100 children di… [+2543 chars],2019-09-27T11:49:05Z
7551,cnn,CNN,The US has its first gas station that is fully electric,(CNN)The first fully converted gas-to-electric refueling station for electric vehicles opened today at 7224 Carroll Avenue in Takoma Park  Maryland.  Like any new business  as the first of its kind in the US  owner Depeswar Doley is fully aware that it's a ga… [+2019 chars],2019-09-27T12:34:56Z
7555,cbs-news,CBS News,Former French President Jacques Chirac has died at age 86,,2019-09-27T02:08:20Z
7559,cnn,CNN,Trump's authoritarian tendencies come back to bite him,Ruth Ben-Ghiat is a frequent contributor to CNN Opinion and a professor of history and Italian studies at New York University who writes about authoritarianism and propaganda. Follow her @ruthbenghiat. The opinions expressed in this commentary are solely thos… [+5015 chars],2019-09-27T19:05:49Z
7563,abc-news,ABC News,Court documents: Former North Carolina GOP chairman to admit to lying to FBI in political bribery case,Court documents: Former North Carolina GOP chairman to admit to lying to FBI in political bribery case.,2019-09-27T15:32:54Z
7567,bbc-news,BBC News,World Athletics Championships: GB's Sharp fails to reach 800m semi-finals,,2019-09-27T15:30:19Z
7571,abc-news,ABC News,Police: Teen hit as man going 75 mph cuts off other driver,Police in South Carolina say a driver trying to cut off another driver during a road rage incident lost control and hit a 13-year-old boy on a sidewalk who was taking his younger sister to the bus stop.  Greenville Police Lt. Alan Johnson said the department'… [+524 chars],2019-09-27T16:52:26Z
7575,the-wall-street-journal,The Wall Street Journal,CEO Exits at Juul and WeWork Show Pitfalls of Torrid Growth,We Co. is a New York company that subleases office space  and Juul Labs Inc. is a San Francisco based-seller of vaping products. But the resignations this week of the CEOs running two of the most valuable U.S. startups share common roots: a Silicon Valley eth… [+9794 chars],2019-09-27T09:45:28Z
7579,reuters,Reuters,Climate movement now 'too loud to handle' for Trump and critics  Greta Thunberg says,MONTREAL (Reuters) - Teenage activist Greta Thunberg hit back at critics including U.S. President Donald Trump on Friday before she marched in a climate strike in Montreal  saying their mockery of children shows her message has become “too loud to handle”.   … [+3109 chars],2019-09-27T17:37:11Z
7583,cbs-news,CBS News,Eye Opener at 8: Uber CEO calls passenger safety report  hearsay ,,2019-09-27T12:14:32Z
7587,abc-news,ABC News,Trial of ex-athlete accused of multiple rapes goes to jury,Jury deliberations are under way in the rape trial of an ex-university of Delaware baseball player accused of multiple sexual assaults.  Jurors began deliberating the fate of 23-year-old Clay Conaway on Friday after 10 days of testimony and arguments.  A 21-y… [+556 chars],2019-09-27T15:54:06Z
7591,bbc-news,BBC News,Cleveland Police: Five key failings at crisis-hit force,Image copyrightPA Media  Cleveland Police has become the first force in England and Wales to be rated inadequate across all areas of performance. The police watchdog went so far as to say it is  putting the public at risk  - so what are its key failings?  The… [+5553 chars],2019-09-27T12:33:33Z
7595,the-irish-times,The Irish Times,Belfast court dismisses claim that Brexit will damage peace process,The Court of Appeal in Belfast has dismissed an application that the UK governments Brexit policy will damage the Northern Ireland peace process.  Three applicants appealed against a Belfast High Court judgment that rejected their challenge against the UK gov… [+2455 chars],2019-09-27T12:41:04Z
7599,the-new-york-times,The New York Times,A Director Who Is Old School With a Vengeance,Zahlers films are largely performance-driven  regularly giving parts to such colorful character actors as the pompous ham Fred Melamed and the reliably slimy Udo Kier. However extreme  Zahlers action movies are often leisurely. They are essentially theatrical… [+1496 chars],2019-09-27T14:00:05Z
7603,cnn,CNN,Jonathan Van Ness has a shampoo suggestion for President Trump,(CNN) Queer Eye  grooming expert Jonathan Van Ness is not a supporter of our current president  but  he explained to CNN's Brooke Baldwin  he does have a shampoo recommendation for him.   More on that in just a minute.   Speaking this week to Baldwin for the … [+1867 chars],2019-09-27T17:41:46Z
7607,cnn,CNN,Reporter who exposed racist tweets no longer at the paper after readers revealed his own,,2019-09-27T14:31:00Z
7611,reuters,Reuters,Supercars of Obiang son on the block at Swiss auction,CHESEREX  Switzerland (Reuters) - A collection of luxury cars confiscated by Geneva authorities from a son of the president of Equatorial Guinea is estimated to fetch 18.5 million Swiss francs ($18.67 million) this weekend  Bonhams auction house said on Frida… [+2300 chars],2019-09-27T17:21:14Z
7615,the-new-york-times,The New York Times,The Best Way to Determine if Trump Deserves Impeachment,It was also meant to reduce the risk that impeachment would be a partisan matter  in which a presidents critics would seek to undo the results of elections and in which the presidents supporters would defend him no matter what. The framers goal was to discipl… [+2609 chars],2019-09-27T15:34:55Z
7619,the-wall-street-journal,The Wall Street Journal,Opinion: Crossing Mexican Border Was an ‘Adventure’ Says Paul Theroux,,2019-09-27T14:19:36Z
7623,business-insider,Business Insider,Uber's market value slips below GM's for the first time since its IPO (UBER  GM),Johannes Eisele/Contributor/Getty  <ul><li>Shares of Ubertraded as much as 3.7% lower on Friday  sending the company's market value sliding below General Motor's for the first time since its initial public offering. </li><li>The ride-hailing giant's market va… [+1636 chars],2019-09-27T18:29:21Z
7627,cbs-news,CBS News,Parents of cheerleader tried for murdering her newborn speak out,,2019-09-27T11:59:16Z
